ParticipantID,edu,eduother,engnative,engyrs,politics,religion,age,ethnicity,gender,comments,VICTIM_PERP,Condition,tainted,harmed,disobeyed,resilience,Blame
R_PtyQYADoO5t8gvv,2, ,1, ,3,1,28,white,2,no,v,contagio,0,0,0,1,0
R_2cBqwsxTSyERRzz,4, ,1, ,6,1,28,Arab-American,2, ,v,isolate,0,5,6,4,0
R_3ML4BchQgAsudrs,4, ,1, ,4,1,28,White,2,no,v,isolate,1,6,5,3,0
R_3LYJS6pIK2q7UdG,2, ,1, ,5,6,28,african american,2, ,v,isolate,4,3,3,2,5
R_3I4pprZwxqhn5g5,4, ,1, ,2,7,28,white,2, ,v,partial,4,4,4,2,0
R_3qlYMuGlKzelsgY,4, ,1, ,1,5,28,white,2,no,v,partial,4,3,4,3,0
R_2VwttVdRRSy50SL,4, ,1, ,7,7,28,American,2,Thanks,v,partial,7,5,7,4,0
R_3J3OJiCGzpnw7hG,4, ,1, ,6,1,28,Caucasian,2, ,v,partial,1,4,6,4,0
R_3nq7B0wAm4upNVc,4, ,1, ,6,1,28,caucasian,2,no,v,partial,2,3,7,5,0
R_9MrtvaaApSMgKvn,4, ,1, ,4,4,28,Caucasian,2, ,v,partial,5,7,7,5,0
R_3rYdOzwkDRMNzjy,4, ,1, ,4,4,28,african american,2, ,v,temporar,6,7,7,7,0
R_2VEyRGxidXiQHVe,2, ,1, ,3,7,28,Caucasian,2,none,v,temporar,5,4,7,4,0
R_2DMtVwbBTAoTupZ,4, ,1, ,5,1,28,White,2, ,v,temporar,7,7,7,4,0
R_rchtFywRweQpK1z,4, ,1, ,3,3,28,white,2,none,v,temporar,0,5,7,4,0
R_1CpXkrcXLDdUX1s,3, ,1, ,4,2,28,white,2,easy to understand.,v,temporar,4,6,6,4,0
R_1H5Jqk6FTJRLhXZ,4, ,1, ,7,1,28,White,2, ,v,temporar,1,2,1,4,0
R_2VIvYa2HKBIno6n,5, ,1, ,7,3,28,White,2, ,v,temporar,0,5,2,2,0
R_3D88HY2ZoU7Shep,4, ,1, ,2,4,28,Caucasian,2,"No, thank you.",v,complete,0,7,7,4,0
R_2CqvAFeJOS7jVfg,5, ,1, ,7,1,28,hispanic,2, ,v,complete,7,5,7,3,0
R_1loWcfk7POFATqe,3, ,1, ,6,1,28,White,2, ,v,complete,5,5,7,3,0
R_2wG2gwOyBXgtbqd,3, ,1, ,6,4,28,white,2, ,v,complete,2,3,3,1,0
R_bw1tBDOIQbTCk8N,4, ,1, ,4,1,27,white,2,no,p,continuo,5,2,6,4,7
R_2R1W3fFpn9qT0Hj,2, ,1, ,4,5,27,white,2, ,p,continuo,3,3,4,4,5
R_XvoBiIArahe4gPn,4, ,1, ,7,1,27,americam,2,pay should be higher,p,continuo,5,4,4,4,5
R_3LbrIP9Ml87IMvR,4, ,1, ,6,2,27,white,2,none,p,continuo,2,1,0,3,5
R_1eIF7uinlbYdPYe,4, ,1, ,6,2,27,African American,2, ,p,continuo,4,2,0,1,6
R_339kkr2FMklgp9H,4, ,1, ,1,7,27,Caucasian,2, ,p,contagio,3,2, ,5,6
R_3JxbdMwmmzssBAw,3, ,1, ,6,1,27,White,2, ,p,contagio,5,4,1,4,6
R_2CB8hgHOu2xaBo0,4, ,1, ,4,7,27,mixed,2, ,p,contagio,0, ,0,4,7
R_1LSAhJYbvKk9N3Q,4, ,1, ,6,2,27,white,2, ,p,isolate,2,2,3,4,5
R_XvvWvpk4lVE6jPX,4, ,1, ,6,1,27,Asian,2, ,p,isolate,5,3,5,2,7
R_1eLyaUCZp1YJpxH,4, ,1, ,3,1,27,hispanic,2,"it was not very clear based on the context of the questions if kim had ""been"" mugged or if she was the one doing the mugging. i based my answers off of the prompt given.",p,isolate,1,1,1,1,0
R_2fDlPkgbFvTUc9b,5, ,1, ,6,2,27,Asian,2, ,p,isolate,0,0,0,0,7
R_C2DyHQ40OHiOodr,3, ,1, ,4,4,27,white,2, ,p,partial,2,2,1,5,6
R_3feGqybDxnC154w,4, ,1, ,6,1,27,White,2,wording in senario in incorrect,p,partial,4,2,4,5,1
R_TmV3TB6C3oJHgsh,4, ,1, ,7,1,27,caucasian,2,N/A,p,partial,2,3,0,5,6
R_QfRP7FeJBdBYo9P,4, ,1, ,6,2,27,caucasian,2,No,p,partial,1,2,1,3,6
R_27ary7rp3Fxd1tm,3, ,1, ,4,1,27,hispanic,2, ,p,partial,0,0,0,1,7
R_3kbrqraeUNo5Ci6,5, ,1, ,6,1,27,chinese,2,no,p,partial,5,0,0,0,7
R_2AQnLCFv4wqoa1q,4, ,1, ,5,7,27,White,2,-,p,temporar,6,2,6,4,5
R_8232ekXLDIltrsV,4, ,1, ,3,2,27,Hispanic/Caucasian,2, ,p,temporar,0,0,0,4,6
R_3qr0aFKaUZkxazh,4, ,1, ,7,1,27,Latino,2,"No, I do not.",p,temporar,3,4,3,3,0
R_271ntJxcfder8L4,4, ,1, ,6,2,27,White,2,"You should elaborate what ""treatment"" means - the description of Kim and her ""treatment"" made no sense.",p,temporar,0,0,0,3,5
R_2CWdbGJGf2TyCal,3, ,1, ,5,2,27,white,2, ,p,temporar,5,2,1,3,3
R_ZK8QibZZO9Q7THz,4, ,1, ,5,7,27,white,2, ,p,temporar,5,1,5,2,1
R_3fjTS1i3aKJdVxb,3, ,1, ,5,1,27,caucasian,2, ,p,temporar,1,6,0,0,7
R_1kRANzJpstJYlsK,3, ,1, ,5,1,27,white,2, ,p,complete,2,1,1,5,7
R_27eWI6OV1eux36J,5, ,1, ,7,1,27,white,2,My story said that Kim mugged someone but the questions made me think it should say she was mugged. I answered as if she had mugged someone but wasn't clear what was going on.,p,complete,1,0,0,3,5
R_u8GebEyiWOvpYVH,3, ,1, ,4,1,27,caucasian,2, ,v,continuo,4,4,4,4,4
R_2VgqQb5BEnAfnT4,4, ,1, ,6,1,27,white,2,no,v,continuo,5,4,1,3,0
R_3iCHdTwA4EH0puB,4, ,1, ,7,5,27,African American,2, ,v,continuo,7,7,7,2,0
R_SBFFz9EoMrlLAyd,4, ,1, ,5,1,27,White,2, ,v,continuo,5,6,7,2,0
R_8uWCj6vnpCo6svf,3, ,1, ,3,5,27,Caucasian,2,Thank you,v,contagio,1,5,3,6,5
R_2aVqgSzuMaiEKSp,4, ,1, ,5,3,27,Caucasain,2, ,v,contagio,4,6,3,5,1
R_1I5Tf8TEtuU2AfN,4, ,1, ,7,1,27,white,2, ,v,contagio,4,6,6,5,0
R_3IWyVgCdxYRxvCp,2, ,1, ,4,1,27,white,2,none,v,contagio,1,4,3,4,1
R_2TmApBnkJIysNqy,4, ,1, ,3,1,27,caucasian,2, ,v,contagio,0,4,4,4,0
R_1BXeptEPX0WivWo,4, ,1, ,6,1,27,White,2, ,v,contagio,5,5,7,4,0
R_2OJili5rIvBfwhc,8,Current J.D. candidate,1, ,5,2,27,white,2, ,v,contagio,2,3,3,2,2
R_2ROZAvTTRY9tJh5,4, ,1, ,4,4,27,white,2,no,v,contagio,0,7,7,1,0
R_sokdbBlyqkr3G4p,4, ,1, ,6,2,27,black,2, ,v,isolate,4,4,7,5,0
R_2ZNqFVuPNJNGO8D,4, ,1, ,2,5,27,Caucasian,2, ,v,isolate,3,5,2,4,0
R_1eFxOj2juoaK3Yb,4, ,1, ,4,7,27,African American,2,no,v,isolate,7,6,5,3,0
R_RxF1zUWkeOm0UAp,2, ,1, ,1,7,27,white,2, ,v,isolate,6,6,6,3,1
R_1eOuDiXUeektgr6,4, ,1, ,1,7,27,white,2, ,v,isolate,4,5,0,2,0
R_3Eyzs0h9InOx58b,3, ,1, ,7,1,27,Mixed,2, ,v,isolate,0,0,5,0,0
R_28MbqwmmLO3SLkq,3, ,1, ,4,4,27,white,2, ,v,partial,4,2,6,4,5
R_1IginmNMljAnwKT,4, ,1, ,5,1,27,27,2,NA,v,partial,5,5,7,4,2
R_2PaRrj6DwNL0dhk,4, ,1, ,4,2,27,Caucasian,2,No,v,partial,1,7,4,5,0
R_3GBSQLMXQil2Fx0,3, ,1, ,7,2,27,white,2, ,v,partial,4,6,7,5,1
R_2B36LdQENJ27GtS,2, ,2,12,5,3,27,Latino/Hispanic,2, ,v,partial,4,5,7,6,0
R_1FkxaykeO4dQz82,3, ,1, ,2,6,27,Caucasian,2,no,v,partial,5,4,7,6,0
R_3COCbbNXmgkk4Xn,3, ,1, ,4,4,27,African American,2, ,v,temporar,5,5,3,6,0
R_AdsE7UAj3hHxKfL,5, ,1, ,4,5,27,Black,2, ,v,temporar,2,4,5,5,1
R_3esivqsz5qpcyiy,4, ,1, ,6,1,27,White,2, ,v,temporar,5,4,6,4,0
R_VIvd5NO9RhJtCG5,4, ,1, ,6,1,27,White,2, ,v,temporar,4,6,5,4,0
R_12Fqw75BNjLZPja,2, ,1, ,6,1,27,White,2, ,v,complete,7,7,7,4,0
R_1rlkTqjhb68ZL9w,4, ,1, ,7,5,27,Caucasion,2, ,v,complete,7,6,7,2,0
R_TuA7ujX4ifGsSFH,4, ,1, ,6,1,27,caucasian,2, ,v,complete,7,5,7,1,0
R_2v1gJeFLpLuLXha,4, ,1, ,2,7,27,white,2, ,v,complete,6,6,7,1,0
R_42RDg9yeJlKxlXX,3, ,1, ,6,4,27,African American/Pacific Islander,2,Thank You.,v,complete,0,3,7,0,0
R_WAjofbSLBAIZkZz,4, ,1, ,6,2,27,White,2, ,v,complete,7,7,4,0,0
R_1LYk3NxEZifyIWY,3, ,1, ,7,7,26,white,2,no,p,continuo,5,5,6,6,5
R_2EgYKl9llPAoiqG,4, ,1, ,5,2,26,white,2,What about the person who was mugged by kim?,p,continuo,2,1, ,4,5
R_pAFddkSNoAgs7NT,4, ,1, ,5,4,26,Caucasian,2, ,p,continuo,4,1,2,3,5
R_1FmId7qmOeKHl8y,3, ,1, ,4,6,26,white,2, ,p,continuo,4,1,3,2,7
R_2DOVMRslITeEnOw,3, ,1, ,6,5,26,Multi-racial,2,None,p,contagio,0,0,0,5,6
R_2B3hewwRXn26C1t,4, ,1, ,1,5,26,African American,2, ,p,contagio,6,1,0,2,7
R_UGA0n3RmTH1REEV,3, ,1, ,6,5,26,caucasian,2,none,p,partial,0,0,0,2,5
R_1oG4CfKu2gDBvuK,5, ,1, ,7,1,26,white,2,"question said person was mugged, but then did she deserve the mugging? unless that's on purpose, it's very confusing",p,temporar,1,1,1,3,6
R_zVfoW54DIn1sdKF,2, ,1, ,6,1,26,Caucasian,2, ,p,temporar,1,0,0,2,6
R_12RbYXLStB51u3N,2, ,1, ,4,1,26,white,2, ,p,temporar,5,0,0,0,7
R_3Oqf3TAEJZyvZ0Q,5, ,1, ,6,2,26,African American,2, ,p,complete,5,6,5,3,1
R_3KDWZEUBjUaAy57,5, ,1, ,4,1,26,white - irish american,2,Thanks!,v,contagio,5,7,7,6,0
R_1JUsECaOI1uWPk1,5, ,1, ,6,6,26,white,2,na,v,contagio,6,6,6,4,0
R_26eVDNN5E3iJjW2,3, ,1, ,6,1,26,white,2, ,v,contagio,1,3,4,4,1
R_2dZ60sIthwcsEWE,4, ,1, ,7,1,26,white,2, ,v,contagio,0,3,3,4,0
R_1OrcIJ4u3BJgo2o,3, ,1, ,6,1,26,white,2,nope,v,contagio,6,7,7,4,0
R_1k01tjDBKK6l36C,5, ,1, ,5,5,26,black,2, ,v,contagio,2,2,2,2,2
R_31NpFMdHUPRXPpI,3, ,1, ,4,5,26,White/Caucasian,2,Thanks for the HIT!,v,isolate,0,3,4,4,0
R_xD9ud6r3MLeZFJL,3, ,1, ,7,1,26,Chinese,2, ,v,isolate,0,5,0,3,0
R_3oBCakTaqfaEYtI,4,N/A,1, ,7,1,26,White,2,N/A,v,isolate,0,6,1,2,0
R_AvYV8X174tq37wd,3, ,1, ,4,2,26,white,2,Thank you!,v,partial,3,5,7,2,0
R_2dmCkcXvg4Lx9sJ,2, ,1, ,6,6,26,american,2,no,v,partial,3,3,3,3,2
R_1N3sqTty1hrNNKQ,3, ,1, ,3,3,26,white,2,no,v,partial,2,4,7,4,0
R_OJs1WMw9NW9jL4B,5, ,1, ,6,2,26,White,2, ,v,partial,1,4,6,4,0
R_WqErEZm2baJGuo9,4, ,1, ,5,5,26,Caucasian,2, ,v,partial,5,4,5,4,0
R_2wKSQb0KwFhaHr2,5, ,1, ,7,1,26,Asian,2, ,v,partial,1,4,2,4,0
R_2wvlDi9ZWKJVoGJ,2, ,1, ,7,2,26,White,2, ,v,partial,1,6,7,5,0
R_1NwgbLZmc3VDeDt,4, ,1, ,7,6,26,African American,2, ,v,partial,7,7,7,6,0
R_DjBvUxQJTpmLmc9,4, ,1, ,6,1,26,n/a,2,"great survey, thanks",v,partial,0,7,0,7,0
R_roPxWjm1GHwFza1,3, ,1, ,2,4,26,Caucasian,2,No,v,partial, ,3, ,7,0
R_3kIoVFuXTjzwpK6,3, ,1, ,4,1,26,White,2,no,v,temporar,2,3,5,2,0
R_2V2pose0oudjGFR,3, ,1, ,1,1,26,white,2,none,v,temporar, ,5,5,0,0
R_27Qmvxxkoeko7TB,4, ,1, ,3,5,26,Caucasian,2,no,v,complete,1,2,5,3,0
R_2bTcXt6KLFlElAQ,4, ,1, ,4,5,26,Indian,2,None,v,complete,1,6,6,2,0
R_3nc4vSXOvchhxbI,4, ,1, ,4,5,25,Black,2, ,p,continuo,5,2,4,3,7
R_2V1NfDnR0KVSGIh,7, ,2,10,6,1,25,Hispanic,2,None,p,continuo,1,1, ,1,5
R_tPS53zP6j5KAvsJ,5, ,1, ,7,1,25,asian,2,options for other answers,p,contagio,6,1,7,5,7
R_3k672x3WXSaCwof,5,n/a,1, ,6,5,25,native american,2,none,p,contagio,4, ,6,5,0
R_2CD0HyvM8w6AF2k,5, ,1, ,6,2,25,white,2, ,p,contagio,2,2,2,3,6
R_10wT8QsNe7eZRNC,5, ,1, ,4,7,25,black,2, ,p,contagio,0,0,0,3,7
R_2vYe3uffm1r30GY,5, ,1, ,2,7,25,White,2, ,p,contagio,5,5,0,0,7
R_SIYfEKc2UOjTU0V,2, ,1, ,5,1,25,white,2,It would have been nice to know more details about the mugging.,p,isolate,0,0,0,4,7
R_323D58zUwL6Zj9g,4, ,1, ,5,1,25,white,2,n/a,p,isolate,3,1,0,3,4
R_2TzqynPozaJ0Mox,3, ,1, ,6,3,25,Asian,2, ,p,partial,6,5,4,4,4
R_2Yy3JNSMEQ8H2ly,4, ,1, ,7,1,25,black,2, ,p,partial,1,2,3,3,7
R_12ycufF2dHRc8EU,4, ,1, ,7,1,25,White,2,"This survey is quite confusing, because the prompt states that Kim was the one who mugged someone, not that Kim was the one who was mugged. The following questions all seem to be from the perspective of Kim being robbed.",p,partial,2,2,2,3,7
R_x62gL71bwpI2EzD,4, ,1, ,3,2,25,Caucasian,2,none,p,temporar,3,3,3,4,5
R_2XplVVqCdQC9mON,4, ,1, ,5,1,25,White,2,No,p,temporar,1,1,0,3,6
R_12mASjm1SsN698W,4, ,1, ,7,2,25,White,2, ,p,temporar,1,0,2,3,5
R_31vmBfn2dKqLj7W,4, ,1, ,6,2,25,White,2, ,p,temporar,2,5,5,2,0
R_1lmYG6nwPFFmL6M,4, ,1, ,3,2,25,white,2, ,p,temporar,6,0,0,1,7
R_wKPIy0L62l8pD8J,3, ,1, ,3,3,25,white,2, ,p,complete,1,1,0,4,7
R_9oa8k952zefNM0F,3, ,1, ,5,3,25,White,2,No,p,complete,4,2,2,2,6
R_1FexwWmmeeme07Y,4, ,1, ,2,6,25,English,2, ,p,complete,4,1,3,1,4
R_3OpgFDIBYoeeoyq,3, ,1, ,7,2,25,black,2, ,v,continuo,7,7,7,2,0
R_1OJjPwQGxfuOnnF,2, ,1, ,7,1,25,White,2, ,v,continuo,2,7,7,1,0
R_10HS3pXLcnpB6U6,5, ,1, ,6,7,25,Latino,2, ,v,contagio,0,5,0,4,0
R_30cwMZlOkmCmG3q,4, ,1, ,6,1,25,black,2, ,v,contagio,3,5,4,4,0
R_2YEtxLwhJ18egps,4, ,1, ,7,1,25,White,2, ,v,contagio,0,4,2,4,0
R_3R1ngWL4UEbZ8ls,4, ,1, ,3,5,25,Mixed,2, ,v,contagio,2,5,5,4,0
R_2tmOcEZlTekTwdW,5, ,1, ,7,1,25,white,2,no,v,contagio,1,6,6,3,0
R_BFInYAlmKSlwDf3,4, ,1, ,3,1,25,white,2, ,v,contagio,2,3,6,2,0
R_VJPzp9Ljm8pwClj,4, ,1, ,5,4,25,Vietnamese,2, ,v,isolate,7,7,7,7,0
R_1Q0dlnpvgzmnhsk,3, ,1, ,7,1,25,white,2, ,v,isolate,0,7,6,5,0
R_bq49TWOKECMmy53,4, ,1, ,7,2,25,white,2, ,v,isolate,0,6,4,4,0
R_1OCfC3LqGZR7BkF,4, ,1, ,6,1,25,Caucasian,2, ,v,isolate,6,6,5,2,0
R_3n2uoxJlTrrW1Rs,4, ,1, ,6,4,25,caucasion,2, ,v,partial,0,1,7,2,4
R_BrAYUK1ORk3dkHf,4, ,1, ,6,1,25,African American,2, ,v,partial,1,6,6,3,0
R_1lB3alCusx1FVmF,4, ,1, ,4,3,25,american,2, ,v,partial,4,3,4,4,3
R_10ush78TLc8A1h9,3, ,1, ,4,4,25,BLACK,2, ,v,partial,7,7,7,4,0
R_1i3U8642bqMVblw,4, ,1, ,7,1,25,Mixed,2, ,v,temporar,3,4,5,5,0
R_10DaoiQr7IH0Ppi,4, ,1, ,2,6,25,white/filipino,2,no,v,temporar,5,5,7,4,0
R_2ZCbA8yXIvMfNZK,2, ,1, ,1,7,25,american,2, ,v,temporar,2,4,5,3,0
R_sCoM14k0av4R2p3,4, ,1, ,6,1,25,american,2, ,v,complete,5,4,4,5,0
R_3Jn30aFmBRm15us,4, ,1, ,6,2,25,white,2, ,v,complete,4,4,3,5,0
R_UMIooVDpLemyzVD,4, ,1, ,7,1,25,White,2, ,v,complete,2,7,7,5,0
R_d4q2ulzcXUtdAQ1,5, ,1, ,4,4,24,African American,2, ,p,continuo,0,0,0,3,7
R_vdJH2uJaMF50asN,4, ,1, ,7,1,24,White,2, ,p,continuo,1,0,0,3,4
R_2AFLM6K984EsQOi,3, ,1, ,4,7,24,Caucasian,2, ,p,continuo,0,1,0,2,7
R_Xzb39UADQv02vdv,3, ,1, ,6,1,24,White,2, ,p,continuo,5,1,1,1,6
R_sUxTowGiAhGqlSV,4, ,1, ,6,3,24,Black,2,No,p,continuo,1,0,0,0,7
R_2e43gSz3gTmwR7f,3, ,1, ,5,1,24,American,2, ,p,contagio,1,1,2,2,5
R_x4P3r3j529Ezy6d,3, ,1, ,5,3,24,Caucasion,2, ,p,contagio,0,0,0,1,5
R_NVgitrEHABJorNn,3, ,1, ,6,1,24,Mixed Race (Black/White),2, ,p,isolate,3,0,0,5,7
R_1FfG6jepPLymOlO,4, ,1, ,6,1,24,White,2,None!,p,isolate,0,0,0,4,6
R_3er7oyZm1dq3Wqo,2, ,1, ,2,5,24,caucasian,2, ,p,isolate,5,0,6,3,7
R_3k1ZW8bRZVjtx3J,4, ,1, ,6,1,24,White,2,"The blame question is kinda interesting. Since yeah, she is to blame,since she did it. But also, there were other factors in her life.",p,partial,0,4,3,5,5
R_3iPcJXOcehWjqsu,5, ,1, ,7,1,24,Hispanic,2,no,p,partial,0,0,0,1,6
R_2EosTXloxvOPhCB,2, ,1, ,6,5,24,White,2,Easy and fun!,p,partial,5,3,2,1,4
R_2CJPVHo3MaUi9CK,4, ,1, ,7,1,24,white,2, ,p,temporar,0, ,0,5,1
R_1f1skXynlObMa9A,4, ,1, ,3,1,24,WHITE,2, ,p,temporar,4,4,4,5,4
R_eQj0Mlg5CgkvinL,2, ,1, ,5,2,24,Caucasian,2,Thank you for the opportunity,p,temporar,2,1,5,5,6
R_27QjKGYDUZlcNuN,4, ,1, ,6,1,24,caucasian,2,no,p,temporar,2,1,1,4,6
R_1f0JiSQbKnG3v8e,4, ,1, ,6,2,24,Caucasian,2, ,p,temporar,1,2,1,3,7
R_qWMueHiPNTr4hLX,3, ,1, ,3,1,24,American,2, ,p,temporar,1,0,0,2,7
R_2dZp8Y7w1SJaK1r,3, ,1, ,5,4,24,Black,2,N/A,p,temporar,3, , ,2,7
R_10JcbrkH45GvAnl,4, ,1, ,3,2,24,White,2, ,p,complete,6,1,1,4,7
R_7X7A1QnMspX9BuN,5, ,1, ,2,5,24,African-American,2, ,p,complete,7,3,0,2,7
R_x5uq4QUlYbKsvnz,4, ,1, ,2,3,24,white,2, ,p,complete,4,0,0,2,7
R_1hEkceV1DcoB5uS,4, ,1, ,6,1,24,Latina,2, ,v,continuo,0,7,7,6,0
R_29akL6w62Ef7cG1,3, ,1, ,3,6,24,White,2, ,v,continuo, ,7, ,3,0
R_2X6W1DcaT4M84kW,4, ,1, ,6,1,24,Hispanic,2, ,v,contagio,1,7,7,3,0
R_2w6T0wDfGxtomkz,4, ,1, ,6,1,24,Black,2, ,v,isolate,5,7,7,5,0
R_1GUoPlcGtOZJ7K6,4, ,1, ,4,3,24,White/Caucasian,2, ,v,isolate,5,5,5,5,0
R_1ghIRGeMdRbnrDf,3, ,1, ,4,2,24,White,2, ,v,isolate,0,7,6,4,0
R_2uQYPynUKmN18eg,4, ,1, ,7,6,24,black,2, ,v,isolate,5,5,7,2,0
R_3EKKU9ixQhRi2uF,4, ,1, ,4,1,24,Asian,2, ,v,isolate,1,4,7,2,0
R_bvZVU2bDz83wWJj,4, ,1, ,6,2,24,white,2, ,v,partial,4,6,7,5,0
R_2abFZu78pU92wSg,4, ,1, ,7,1,24,White/Non-Hispanic,2,No comments,v,temporar,0,5,4,5,0
R_1Pd9Ek5waolcfUU,5, ,1, ,7,1,24,white,2, ,v,temporar, ,7,7,4,0
R_OHJSiJJjphGAFTX,4, ,1, ,7,1,24,White,2, ,v,temporar,4,5,6,4,0
R_2qyH6rqzoq4bR2d,2, ,1, ,4,6,24,white,2, ,v,temporar,5,7,7,3,0
R_2wtMWuWZ2jawT2T,3, ,1, ,7,2,24,white,2, ,v,temporar,0,6,7,3,0
R_30kpBnfDYN4gnap,5, ,1, ,6,5,24,Mexican,2, ,v,complete,3,6,4,6,0
R_2q8FcBlYOsZWdTw,3, ,1, ,5,2,24,Asian,2,No,v,complete,4,7,7,4,0
R_10HrAgHf7gKSUr6,2, ,1, ,7,1,24,caucasian,2, ,v,complete,7,4,7,3,0
R_2VdmS7fdTjn9m1o,4, ,1, ,3,5,24,White,2, ,v,complete,7,6,7,2,2
R_2wNzDQRFblRBsdv,3, ,1, ,4,5,24,White,2, ,v,complete,0,4,7,2,0
R_3pgntJ1Pvbs75zI,3, ,1, ,6,3,23,Caucasian,2,Thank you :),p,continuo,1,0,0,5,7
R_30dESW3thCVcn2P,3, ,1, ,2,7,23,White,2,The first question stated Kim mugged someone. The next page referred to Kim being mugged. Which scenario was I supposed to be responding to?,p,continuo,0,0,0,3,0
R_2axBYsaqY6cXHMx,4, ,1, ,3,5,23,white,2, ,p,continuo,3,6,4,2,1
R_2R9Tql9pAsxIGeI,4, ,1, ,6,1,23,White,2, ,p,contagio,1,1,1,2,6
R_w7WmhqEVamuodQB,5, ,1, ,7,5,23,White,2,No,p,contagio,1,2,2,2,6
R_2wLhPjSdNQIFTD3,3, ,1, ,1,6,23,white,2, ,p,isolate,2,5,0,5,7
R_3HB50RIH9iYnUEi,4, ,1, ,2,6,23,European,2, ,p,isolate,0,0,0,3,7
R_4ZbenPS5B7aTqh3,3, ,1, ,6,1,23,pacific islander,2, ,p,isolate,5,0,0,2,7
R_2R2O1LbDI3M9Pg9,3, ,1, ,1,3,23,white,2, ,p,partial,1,0,0,3,7
R_2PBatSiVe6vA9mT,4, ,1, ,5,7,23,Caucasian,2, ,p,partial,3,0,0,2,6
R_uqcXPGIQECWSIil,3, ,1, ,5,2,23,Caucasian,2, ,p,temporar,2,2,3,5,5
R_3CL98NWabFwMJLr,3, ,1, ,4,1,23,Asian,2, ,p,temporar,2,0,1,3,0
R_BEYxDb0NbVN6exr,3, ,1, ,5,2,23,white,2,no,p,temporar,2,2,1,3,5
R_3l2eHZXGGNkVo1v,4, ,1, ,6,2,23,White,2, ,p,temporar,0,1,0,2,6
R_DN0QHIDsXFzct1L,3, ,1, ,5,3,23,WHITE,2, ,p,complete,5,6,5,3,1
R_12eQdKP9kd7NjGI,4, ,1, ,7,1,23,Asian/White,2, ,p,complete,4,5,4,2,4
R_1KkiVZP2paYsM1r,5, ,1, ,6,2,23,Asian/White,2, ,v,continuo,7,6,7,4,0
R_3kNu6VUsLIByEox,5, ,1, ,6,2,23,White,2, ,v,continuo,0,6,4,4,0
R_1Hqy4AHRpidvlON,3, ,1, ,7,1,23,White,2, ,v,continuo,3,5,7,4,0
R_27mqMlfEYYT5oHc,2, ,1, ,4,2,23,white,2,no,v,continuo,2,3,7,3,0
R_37sl0b6lmLpxq5b,3, ,1, ,6,2,23,White,2, ,v,continuo,3,2,2,1,0
R_3R2PAcI6VWRYsQK,4, ,1, ,4,1,23,Asian,2, ,v,contagio,0,4,1,5,0
R_3DjS9nEkYqOIuZG,4, ,1, ,6,2,23,White,2,"No, thank you.",v,contagio,3,4,7,4,0
R_3GlD4kM6RVzjxN0,2, ,1, ,6,2,23,white,2, ,v,contagio,0,6,7,3,0
R_2Uf0o064I8eYf5r,2,Other,1, ,7,7,23,hispanic,2,nice,v,contagio,7,7,0,0,0
R_2ccnuSKah8q21Qx,4, ,2,12,6,6,23,Hispanic,2, ,v,isolate,4,7,5,6,0
R_1kRLEk9GrQgztSM,4, ,1, ,6,1,23,Hispanic/Latino,2, ,v,isolate,0,6,7,5,0
R_2vkruVDZ9QDm1Mi,4, ,1, ,5,2,23,White,2,No,v,isolate,4,3,3,4,1
R_271mStkuKCGWjEy,4, ,1, ,3,7,23,caucasian,2, ,v,isolate,4,5,5,4,0
R_3PzvzIrWZ6rL9Rd,3, ,1, ,6,1,23,black/white,2, ,v,isolate,3,3,5,3,0
R_2pMq5S2tJdMZgtU,3, ,1, ,1,7,23,Hispanic,2, ,v,isolate,3,5,5,1,0
R_ZwqiA5eSYC53O4p,4, ,1, ,4,6,23,white,2,none,v,temporar,5,3,4,2,1
R_1LFK9nYkZFDVKgk,2, ,1, ,6,1,23,White,2,No,v,temporar,0,6,7,1,0
R_NW8nKbJuA4uuFC9,3, ,1, ,2,7,23,white,2, ,v,complete,6,6,7,5,0
R_1hMaqA5HLF8vD53,4, ,1, ,5,1,23,European American/White,2,Thank you for the survey!,v,complete,0,5,7,2,0
R_1Eb5Unlg5Meg2UI,3, ,1, ,4,5,22,Vietnamese,2,No,p,continuo,6,4,1,5,7
R_116IaVAOISnVmKW,4, ,1, ,2,6,22,White,2, ,p,continuo,4,1,2,5,7
R_1M0CgRsKRu5TN9V,4, ,1, ,5,2,22,asian,2, ,p,continuo,1,0,0,4,7
R_3khRD1DPcIG0JYB,4, ,1, ,6,1,22,white,2, ,p,continuo,4,3,4,3,0
R_A6RM3CjirXHdnON,2, ,1, ,5,1,22,White/Caucasian,2, ,p,continuo,5,4,5,3,6
R_3qKdg7KpNcAN9QI,3, ,1, ,4,4,22,"White, Non-Hispanic",2, ,p,continuo,4,6,6,3,0
R_3I0udjVvfmp9HFP,5, ,2,7,7,1,22,hispanic,2,no,p,continuo,0,0,0,1,7
R_3D1QwSDCRwbp01L,3, ,1, ,6,1,22,caucasian,2, ,p,contagio,0,0,0,3,5
R_1eJfmiLiloL4rMT,3, ,1, ,5,2,22,white,2, ,p,isolate,0,0,0,4,6
R_3Kr5l6uQFA7E52l,2, ,1, ,4,4,22,White,2, ,p,isolate,3,2,2,3,0
R_3D74II40j9iRoHU,3, ,1, ,7,1,22,Caucasian,2, ,p,isolate,0,0,0,3,5
R_3Gm4oVANx6hMtGQ,4, ,1, ,6,1,22,White,2, ,p,partial,0,0,0,4,7
